Sample Name,FID RT,Compound Name,Formula,Match Factor,Catalyst,Reaction Temperature (C),Reaction pressure (psi),Gas
MBPR032,34.9025,"9H-Fluorene, 9-propyl-",C16H16,58.1414365,BEA,287,150,N2
MBPR033,34.9151,No Match,,,Ru/C 5wt.%,280,134,N2
MBPR033,34.92222079,"d-Ribo-tetrofuranose, 4-c-cyclopropyl-1,2-O-isopropylidene-, .alpha.-",C10H16O4,50.38751514,Ru/C 5wt.%,280,134,N2
MBPR029,34.9245,No Match,,,BEA,275,115,N2
MBPR030,34.925,No Match,,,Ru/C 5wt.%,263,119,N2
MBPR038_02,34.9297,No Match,,,Ru/C 5wt.%,280,134,N2
MBPR027,34.9299,"3-Hexanone, 2-methyl-",C7H14O,50.86049785,Ru/C 5wt.%,278,130,N2
MBPR024,34.9336,"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester",C11H10O6,58.45440772,Ru/C 5wt.%,281,127,N2
MBPR024,34.9522,No Match,,,Ru/C 5wt.%,281,127,N2
MBPR033,34.9691,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,53.78251768,Ru/C 5wt.%,280,134,N2
MBPR028,34.9996,No Match,,,Ru/C+BEA 5wt.%,272,130,N2
MBPR025,35.029,No Match,,,Ru/C+BEA 5wt.%,278,145,N2
MBPR027,35.03,No Match,,,,,,
MBPR025,35.0399,No Match,,,,,,
MBPR026,35.0549,"4'-Hydroxy-3'-methoxyacetophenone, propyl ether",C12H16O3,60.97027052,,,,
MBPR022,35.0591,No Match,,,,,,
MBPR023,35.0671,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,55.45966222,,,,
MBPR027,35.0704,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,68.12793632,,,,
MBPR032,35.07551424,No Match,,,,,,
MBPR022,35.0776,No Match,,,,,,
MBPR025,35.0791,No Match,,,,,,
MBPR032,35.1011,No Match,,,,,,
MBPR029,35.1216,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,72.63595661,,,,
MBPR022,35.13962038,No Match,,,,,,
MBPR024,35.177,No Match,,,,,,
MBPR040_02,35.197,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,67.3310348,,,,
MBPR023,35.2039,"Benzaldehyde, 2,4-dihydroxy-3,6-dimethyl-",C9H10O3,50.48329691,,,,
MBPR024,35.2126,"Benzene, 3-cyclohexen-1-yl-",C12H14,51.35101841,,,,
MBPR027,35.2446,No Match,,,,,,
MBPR032,35.2603,No Match,,,,,,
MBPR031,35.2608,No Match,,,,,,
MBPR033,35.2663,No Match,,,,,,
MBPR032,35.2707,No Match,,,,,,
MBPR032,35.2895,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,63.32465025,,,,
MBPR039_02,35.2949,No Match,,,,,,
MBPR027,35.3008,No Match,,,,,,
MBPR022,35.3027,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,53.36570553,,,,
MBPR026,35.3047,No Match,,,,,,
MBPR023,35.3091,"2-(Hydroxymethyl)-6-[(E)-4-(1,2,4-trihydroxy-2,6,6-trimethylcyclohexyl)but-3-en-2-yl]oxyoxane-3,4,5-triol, heptaacetate",C33H48O16,51.77756185,,,,
MBPR026,35.32,"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester",C11H10O6,62.57736164,,,,
MBPR023,35.33545591,Terephthalic acid,C8H6O4,53.32142831,,,,
MBPR033,35.391,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,51.98871902,,,,
MBPR038_02,35.40178305,No Match,,,,,,
MBPR040_02,35.4044,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,52.49917737,,,,
MBPR030,35.4518,No Match,,,,,,
MBPR028,35.45445526,No Match,,,,,,
MBPR032,35.4711,"5-Benzofuranpropanol, 2-(1,3-benzodioxol-5-yl)-7-methoxy-",C19H18O5,50.16150421,,,,
MBPR026,35.4757,"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester",C11H10O6,56.73335362,,,,
MBPR023,35.4791,No Match,,,,,,
MBPR022,35.4885,"4H-1-Benzopyran-4-one, 6,7-dimethoxy-3-phenyl-",C17H14O4,67.51506304,,,,
MBPR027,35.50848221,No Match,,,,,,
MBPR023,35.5123,No Match,,,,,,
MBPR023,35.5307,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,62.45130105,,,,
MBPR031,35.5386,No Match,,,,,,
MBPR022,35.5454,"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester",C11H10O6,67.50779031,,,,
MBPR029,35.5466,No Match,,,,,,
MBPR024,35.6025,No Match,,,,,,
MBPR033,35.6063,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,53.70608106,,,,
MBPR040_02,35.6309,No Match,,,,,,
MBPR030,35.6322,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,55.26657424,,,,
MBPR033,35.63564927,No Match,,,,,,
MBPR029,35.6372,No Match,,,,,,
MBPR033,35.64289582,No Match,,,,,,
MBPR024,35.6534,"Ethanone, 2,2-dimethoxy-1,2-diphenyl-",C16H16O3,51.64751694,,,,
MBPR030,35.6563,No Match,,,,,,
MBPR022,35.7055,No Match,,,,,,
MBPR023,35.7095,No Match,,,,,,
MBPR022,35.7232,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,63.32808366,,,,
MBPR027,35.7254,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,79.66261534,,,,
MBPR023,35.7286,No Match,,,,,,
MBPR028,35.73033311,No Match,,,,,,
MBPR026,35.7341,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,54.96717492,,,,
MBPR022,35.7379,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,68.45145393,,,,
MBPR023,35.7476,No Match,,,,,,
MBPR022,35.7524,No Match,,,,,,
MBPR025,35.7529,No Match,,,,,,
MBPR022,35.764,No Match,,,,,,
MBPR032,35.7661,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,64.72032286,,,,
MBPR033,35.7964,5-Hydroxy-7-methoxy-2-methyl-3-phenyl-4-chromenone,C17H14O4,75.02345903,,,,
MBPR024,35.8084,No Match,,,,,,
MBPR040_02,35.8114,"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester",C11H10O6,50.16932652,,,,
MBPR024,35.8306,No Match,,,,,,
MBPR033,35.8373,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,68.10371429,,,,
MBPR040_02,35.8628,No Match,,,,,,
MBPR023,35.8674,No Match,,,,,,
MBPR029,35.89071452,No Match,,,,,,
MBPR023,35.8938,No Match,,,,,,
MBPR023,35.9149,No Match,,,,,,
MBPR032,35.9197,"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester",C11H10O6,58.981212,,,,
MBPR039_02,35.9204,No Match,,,,,,
MBPR025,35.93384765,No Match,,,,,,
MBPR023,35.9411,No Match,,,,,,
MBPR022,35.948,No Match,,,,,,
MBPR040_02,35.9641,"2,4-Dimethylpentan-3-yl 2-methylbutanoate",C12H24O2,52.37260734,,,,
MBPR022,35.9665,Fluorene,C13H10,68.08761612,,,,
MBPR029,35.9685,No Match,,,,,,
MBPR030,35.9966,No Match,,,,,,
MBPR029,36.0002,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,73.49964747,,,,
MBPR031,36.0021094,No Match,,,,,,
MBPR040_02,36.0049,No Match,,,,,,
MBPR024,36.0057,"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester",C11H10O6,50.97977331,,,,
MBPR023,36.00847591,No Match,,,,,,
MBPR029,36.0195,"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester",C11H10O6,58.14854309,,,,
MBPR024,36.04420779,No Match,,,,,,
MBPR030,36.05060536,No Match,,,,,,
MBPR033,36.067,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,72.76767325,,,,
MBPR023,36.0864,"3-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)-1-phenylprop-2-en-1-one",C18H16O5,51.00409283,,,,
MBPR028,36.08758132,No Match,,,,,,
MBPR028,36.1044,No Match,,,,,,
MBPR022,36.1197,"4H-1-Benzopyran-4-one, 6,7-dimethoxy-3-phenyl-",C17H14O4,57.06476525,,,,
MBPR027,36.1242,No Match,,,,,,
MBPR033,36.1338,No Match,,,,,,
MBPR032,36.1371,"5-Benzofuranpropanol, 2-(1,3-benzodioxol-5-yl)-7-methoxy-",C19H18O5,57.960659,,,,
MBPR022,36.138,No Match,,,,,,
MBPR030,36.1422,No Match,,,,,,
MBPR032,36.1433,No Match,,,,,,
MBPR022,36.1467,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,54.36457467,,,,
MBPR027,36.1507,No Match,,,,,,
MBPR026,36.1546,No Match,,,,,,
MBPR039_02,36.1624,No Match,,,,,,
MBPR032,36.1747,"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester",C11H10O6,53.24755751,,,,
MBPR022,36.1779,No Match,,,,,,
MBPR026,36.1796,No Match,,,,,,
MBPR022,36.1941,No Match,,,,,,
MBPR033,36.1949,No Match,,,,,,
MBPR026,36.19728125,No Match,,,,,,
MBPR026,36.2189,No Match,,,,,,
MBPR029,36.22697228,No Match,,,,,,
MBPR033,36.239,No Match,,,,,,
MBPR029,36.2418,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,73.92959692,,,,
MBPR033,36.2453,No Match,,,,,,
MBPR024,36.25499236,No Match,,,,,,
MBPR040_02,36.2708,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,70.24376971,,,,
MBPR030,36.2736,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,53.48777114,,,,
MBPR030,36.27912451,No Match,,,,,,
MBPR022,36.2904,No Match,,,,,,
MBPR023,36.3158,No Match,,,,,,
MBPR026,36.3241,No Match,,,,,,
MBPR031,36.3294,"Triethyl 2-carboxymethyl-1,2,3-propane-tricarboxylate",C14H22O8,52.68168459,,,,
MBPR027,36.33344403,No Match,,,,,,
MBPR022,36.3351,No Match,,,,,,
MBPR032,36.3375,No Match,,,,,,
MBPR027,36.3478,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,72.42402839,,,,
MBPR026,36.3561,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,50.77877475,,,,
MBPR030,36.3645,No Match,,,,,,
MBPR026,36.3679,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,72.11557151,,,,
MBPR032,36.3741,"Phenanthrene, 2-methoxy-",C15H12O,67.63346999,,,,
MBPR023,36.3813,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,61.88259848,,,,
MBPR030,36.394034,No Match,,,,,,
MBPR025,36.3981,No Match,,,,,,
MBPR022,36.3996,No Match,,,,,,
MBPR032,36.40861759,"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester",C11H10O6,63.784391,,,,
MBPR030,36.413,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,67.84172858,,,,
MBPR031,36.4256,No Match,,,,,,
MBPR029,36.4464,No Match,,,,,,
MBPR024,36.4676,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,55.01673591,,,,
MBPR033,36.4747,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,56.87462491,,,,
MBPR040_02,36.5043,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,53.63874418,,,,
MBPR030,36.5105,No Match,,,,,,
MBPR027,36.5253,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,65.22822381,,,,
MBPR024,36.5336,No Match,,,,,,
MBPR027,36.5516,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,63.99797122,,,,
MBPR025,36.5646,No Match,,,,,,
MBPR022,36.568,"4H-1-Benzopyran-4-one, 6,7-dimethoxy-3-phenyl-",C17H14O4,56.93806185,,,,
MBPR027,36.5719,No Match,,,,,,
MBPR027,36.59331671,No Match,,,,,,
MBPR039_02,36.59356364,No Match,,,,,,
MBPR032,36.5955,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,51.54130159,,,,
MBPR022,36.61,No Match,,,,,,
MBPR026,36.6168,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,67.04964397,,,,
MBPR031,36.63,No Match,,,,,,
MBPR022,36.631,No Match,,,,,,
MBPR032,36.63184266,No Match,,,,,,
MBPR027,36.6363,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,50.96164975,,,,
MBPR029,36.6859,No Match,,,,,,
MBPR024,36.6861,No Match,,,,,,
MBPR030,36.6929,No Match,,,,,,
MBPR040_02,36.6976,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,66.53563605,,,,
MBPR033,36.7068,No Match,,,,,,
MBPR039_02,36.75764497,No Match,,,,,,
MBPR038_02,36.76701436,No Match,,,,,,
MBPR039_02,36.77051352,No Match,,,,,,
MBPR040_02,36.7771,No Match,,,,,,
MBPR032,36.7813,No Match,,,,,,
MBPR040_02,36.78945909,No Match,,,,,,
MBPR030,36.78972812,"1,2-Diphenyl-3-(2-methoxyphenyl)-prop-2-en-1-one",C22H18O2,60.86294587,,,,
MBPR026,36.7987,"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester",C11H10O6,69.35377659,,,,
MBPR039_02,36.80663041,No Match,,,,,,
MBPR025,36.8089,"ethanone, 1-phenyl-2-(2-phenyl-4H-1-benzopyran-4-yl)-",C23H18O2,58.87265712,,,,
MBPR026,36.8151,"1,3-Benzenedicarboxylic acid, 5-(1,1-dimethylethyl)-",C12H14O4,56.85550954,,,,
MBPR026,36.822,"1,3-Benzenedicarboxylic acid, 5-(1,1-dimethylethyl)-",C12H14O4,70.3885921,,,,
MBPR026,36.8275,"1,3-Benzenedicarboxylic acid, 5-(1,1-dimethylethyl)-",C12H14O4,64.8934454,,,,
MBPR022,36.8285,No Match,,,,,,
MBPR022,36.8385,No Match,,,,,,
MBPR025,36.8448,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,55.9613062,,,,
MBPR023,36.8458,No Match,,,,,,
MBPR030,36.8459,No Match,,,,,,
MBPR031,36.8534,"Trimethyl 2-methoxypropane-1,2,3-tricarboxylate",C10H16O7,57.27881623,,,,
MBPR031,36.86406674,No Match,,,,,,
MBPR030,36.8645,No Match,,,,,,
MBPR029,36.8749,"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester",C11H10O6,69.77264655,,,,
MBPR023,36.8797,"Benzaldehyde, 2,4-dihydroxy-3,6-dimethyl-",C9H10O3,53.37007804,,,,
MBPR024,36.9105,No Match,,,,,,
MBPR024,36.9173,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,74.79159193,,,,
MBPR033,36.9292,No Match,,,,,,
MBPR023,36.93240316,No Match,,,,,,
MBPR026,36.95152952,No Match,,,,,,
MBPR028,36.9885,No Match,,,,,,
MBPR032,37.0146,No Match,,,,,,
MBPR022,37.0201,No Match,,,,,,
MBPR027,37.0249,No Match,,,,,,
MBPR026,37.0257,No Match,,,,,,
MBPR030,37.0277,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,54.65845158,,,,
MBPR027,37.03024478,No Match,,,,,,
MBPR025,37.0496,5-Hydroxy-7-methoxy-2-methyl-3-phenyl-4-chromenone,C17H14O4,63.80780761,,,,
MBPR026,37.0631,No Match,,,,,,
MBPR040_02,37.0691,No Match,,,,,,
MBPR023,37.093,No Match,,,,,,
MBPR029,37.0995,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,70.44071893,,,,
MBPR022,37.0997,No Match,,,,,,
MBPR032,37.1493,No Match,,,,,,
MBPR038_02,37.15030383,No Match,,,,,,
MBPR024,37.1545,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,64.8545824,,,,
MBPR033,37.1631,No Match,,,,,,
MBPR025,37.20213158,4-Hexanoylresorcinol,C12H16O3,50.3313248,,,,
MBPR023,37.2066,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,55.44052006,,,,
MBPR025,37.2236,No Match,,,,,,
MBPR030,37.2279,"1,2-Cyclohexanedicarboxylic acid, heptyl 3-methylphenyl ester",C22H32O4,58.93111166,,,,
MBPR030,37.23364955,No Match,,,,,,
MBPR023,37.2451,No Match,,,,,,
MBPR032,37.25031424,No Match,,,,,,
MBPR027,37.2576,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,60.67838882,,,,
MBPR026,37.2592,No Match,,,,,,
MBPR032,37.2607,"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester",C11H10O6,52.68767227,,,,
MBPR025,37.2637,"2'-Hydroxy-4'-methoxyacetophenone, butyl ether",C13H18O3,53.30431302,,,,
MBPR032,37.266,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,53.46233276,,,,
MBPR022,37.2675,No Match,,,,,,
MBPR031,37.2825,No Match,,,,,,
MBPR029,37.30778113,No Match,,,,,,
MBPR038_02,37.3084,No Match,,,,,,
MBPR040_02,37.3119,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,57.55279236,,,,
MBPR024,37.3467,No Match,,,,,,
MBPR026,37.40083432,No Match,,,,,,
MBPR038_02,37.41096824,No Match,,,,,,
MBPR032,37.42602656,No Match,,,,,,
MBPR028,37.4361,Fluorene,C13H10,52.40420913,,,,
MBPR026,37.4434,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,62.22840241,,,,
MBPR022,37.4479,No Match,,,,,,
MBPR023,37.46094755,No Match,,,,,,
MBPR027,37.46121043,No Match,,,,,,
MBPR031,37.4643,No Match,,,,,,
MBPR022,37.4706,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,57.53270253,,,,
MBPR038_02,37.47601291,No Match,,,,,,
MBPR029,37.4855,"Phenanthrene, 2-methoxy-",C15H12O,64.96346689,,,,
MBPR022,37.48930656,No Match,,,,,,
MBPR031,37.49046157,No Match,,,,,,
MBPR028,37.4915,No Match,,,,,,
MBPR032,37.5017,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,72.78375356,,,,
MBPR029,37.5132,No Match,,,,,,
MBPR030,37.5164,No Match,,,,,,
MBPR023,37.52258562,No Match,,,,,,
MBPR030,37.5231,No Match,,,,,,
MBPR031,37.5259,No Match,,,,,,
MBPR040_02,37.5512,No Match,,,,,,
MBPR033,37.61683137,No Match,,,,,,
MBPR032,37.66033338,No Match,,,,,,
MBPR039_02,37.66177661,No Match,,,,,,
MBPR022,37.6723,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,59.13595569,,,,
MBPR023,37.6729,No Match,,,,,,
MBPR032,37.67291096,No Match,,,,,,
MBPR032,37.6982,No Match,,,,,,
MBPR030,37.71920949,No Match,,,,,,
MBPR030,37.7296,No Match,,,,,,
MBPR029,37.7327,No Match,,,,,,
MBPR029,37.7401,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,53.79276577,,,,
MBPR033,37.7436,No Match,,,,,,
MBPR031,37.7438,"Phthalic acid, 2-ethoxyethyl isobutyl ester",C16H22O5,60.70485926,,,,
MBPR028,37.7638,No Match,,,,,,
MBPR040_02,37.7766,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,64.36518139,,,,
MBPR024,37.7772,"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester",C11H10O6,53.6715445,,,,
MBPR025,37.8086,No Match,,,,,,
MBPR039_02,37.82471212,No Match,,,,,,
MBPR033,37.8341,No Match,,,,,,
MBPR022,37.8366,No Match,,,,,,
MBPR039_02,37.8551,No Match,,,,,,
MBPR027,37.8622,No Match,,,,,,
MBPR022,37.8681,No Match,,,,,,
MBPR032,37.8701,No Match,,,,,,
MBPR028,37.8751,No Match,,,,,,
MBPR022,37.87560087,No Match,,,,,,
MBPR026,37.887,No Match,,,,,,
MBPR027,37.8989,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,61.56129862,,,,
MBPR022,37.9027,No Match,,,,,,
MBPR030,37.903,No Match,,,,,,
MBPR026,37.9145,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,54.39325824,,,,
MBPR030,37.9287,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,57.63235378,,,,
MBPR022,37.9327,No Match,,,,,,
MBPR029,37.9431,No Match,,,,,,
MBPR024,37.9753,No Match,,,,,,
MBPR040_02,38.0015,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,65.56960219,,,,
MBPR040_02,38.0075,No Match,,,,,,
MBPR033,38.0109,No Match,,,,,,
MBPR026,38.01522612,No Match,,,,,,
MBPR029,38.018,1H-Phenalene,C13H10,55.88861996,,,,
MBPR040_02,38.0298,No Match,,,,,,
MBPR033,38.0408,No Match,,,,,,
MBPR025,38.0635,No Match,,,,,,
MBPR030,38.06734051,No Match,,,,,,
MBPR039_02,38.0679,No Match,,,,,,
MBPR026,38.0744,No Match,,,,,,
MBPR023,38.0769,No Match,,,,,,
MBPR022,38.1153,"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester",C11H10O6,51.94044352,,,,
MBPR027,38.1162,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,51.04556009,,,,
MBPR026,38.11872974,Clusiacitran A,C23H24O4,51.05611967,,,,
MBPR029,38.1306,No Match,,,,,,
MBPR031,38.1524667,No Match,,,,,,
MBPR031,38.16331771,No Match,,,,,,
MBPR033,38.1832,No Match,,,,,,
MBPR031,38.2118,No Match,,,,,,
MBPR024,38.2122,No Match,,,,,,
MBPR038_02,38.2173,No Match,,,,,,
MBPR024,38.2183,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,71.26474784,,,,
MBPR029,38.2361,"6,7-Dimethoxy-2-(4-methoxyphenethyl)-4H-chromen-4-one",C20H20O5,55.79354387,,,,
MBPR033,38.2374,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,65.22483158,,,,
MBPR024,38.2386,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,68.14961253,,,,
MBPR033,38.2559,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,70.2837076,,,,
MBPR029,38.2638,No Match,,,,,,
MBPR033,38.2733,No Match,,,,,,
MBPR038_02,38.28518597,No Match,,,,,,
MBPR025,38.29196403,"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester",C11H10O6,67.29002393,,,,
MBPR031,38.2954,No Match,,,,,,
MBPR026,38.30073209,No Match,,,,,,
MBPR033,38.3033,No Match,,,,,,
MBPR023,38.3111,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,66.19248953,,,,
MBPR022,38.3145,No Match,,,,,,
MBPR027,38.3239,No Match,,,,,,
MBPR023,38.3343,No Match,,,,,,
MBPR030,38.33509871,No Match,,,,,,
MBPR032,38.3367,No Match,,,,,,
MBPR029,38.34086857,No Match,,,,,,
MBPR023,38.3514,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,76.01239299,,,,
MBPR027,38.3553,No Match,,,,,,
MBPR026,38.3593,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,52.02298739,,,,
MBPR030,38.3618,No Match,,,,,,
MBPR022,38.3676,No Match,,,,,,
MBPR030,38.386,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,59.39024173,,,,
MBPR030,38.3991,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,57.78919899,,,,
