,Country,Climate,HouseType,RennovationDegree,Number
1119,NO,N,AB,001,NO.N.AB.01.Gen.ReEx.001.001
1120,NO,N,AB,002,NO.N.AB.01.Gen.ReEx.001.002
1121,NO,N,AB,003,NO.N.AB.01.Gen.ReEx.001.003
1122,NO,N,AB,001,NO.N.AB.02.Gen.ReEx.001.001
1123,NO,N,AB,002,NO.N.AB.02.Gen.ReEx.001.002
1124,NO,N,AB,003,NO.N.AB.02.Gen.ReEx.001.003
1125,NO,N,AB,001,NO.N.AB.02.Gen.ReEx.002.001
1126,NO,N,AB,002,NO.N.AB.02.Gen.ReEx.002.002
1127,NO,N,AB,003,NO.N.AB.02.Gen.ReEx.002.003
1128,NO,N,AB,001,NO.N.AB.03.Gen.ReEx.001.001
1129,NO,N,AB,002,NO.N.AB.03.Gen.ReEx.001.002
1130,NO,N,AB,003,NO.N.AB.03.Gen.ReEx.001.003
1131,NO,N,AB,001,NO.N.AB.04.Gen.ReEx.001.001
1132,NO,N,AB,002,NO.N.AB.04.Gen.ReEx.001.002
1133,NO,N,AB,003,NO.N.AB.04.Gen.ReEx.001.003
1134,NO,N,AB,001,NO.N.AB.05.Gen.ReEx.001.001
1135,NO,N,AB,002,NO.N.AB.05.Gen.ReEx.001.002
1136,NO,N,AB,003,NO.N.AB.05.Gen.ReEx.001.003
1137,NO,N,AB,001,NO.N.AB.06.Gen.ReEx.001.001
1138,NO,N,AB,002,NO.N.AB.06.Gen.ReEx.001.002
1139,NO,N,AB,003,NO.N.AB.06.Gen.ReEx.001.003
1140,NO,N,AB,001,NO.N.AB.07.Gen.ReEx.001.001
1141,NO,N,AB,002,NO.N.AB.07.Gen.ReEx.001.002
1142,NO,N,AB,003,NO.N.AB.07.Gen.ReEx.001.003
1143,NO,N,SFH,001,NO.N.SFH.01.Gen.ReEx.001.001
1144,NO,N,SFH,002,NO.N.SFH.01.Gen.ReEx.001.002
1145,NO,N,SFH,003,NO.N.SFH.01.Gen.ReEx.001.003
1146,NO,N,SFH,001,NO.N.SFH.02.Gen.ReEx.001.001
1147,NO,N,SFH,002,NO.N.SFH.02.Gen.ReEx.001.002
1148,NO,N,SFH,003,NO.N.SFH.02.Gen.ReEx.001.003
1149,NO,N,SFH,001,NO.N.SFH.02.Gen.ReEx.002.001
1150,NO,N,SFH,002,NO.N.SFH.02.Gen.ReEx.002.002
1151,NO,N,SFH,003,NO.N.SFH.02.Gen.ReEx.002.003
1152,NO,N,SFH,001,NO.N.SFH.03.Gen.ReEx.001.001
1153,NO,N,SFH,002,NO.N.SFH.03.Gen.ReEx.001.002
1154,NO,N,SFH,003,NO.N.SFH.03.Gen.ReEx.001.003
1155,NO,N,SFH,001,NO.N.SFH.04.Gen.ReEx.001.001
1156,NO,N,SFH,002,NO.N.SFH.04.Gen.ReEx.001.002
1157,NO,N,SFH,003,NO.N.SFH.04.Gen.ReEx.001.003
1158,NO,N,SFH,001,NO.N.SFH.05.Gen.ReEx.001.001
1159,NO,N,SFH,002,NO.N.SFH.05.Gen.ReEx.001.002
1160,NO,N,SFH,003,NO.N.SFH.05.Gen.ReEx.001.003
1161,NO,N,SFH,001,NO.N.SFH.06.Gen.ReEx.001.001
1162,NO,N,SFH,002,NO.N.SFH.06.Gen.ReEx.001.002
1163,NO,N,SFH,003,NO.N.SFH.06.Gen.ReEx.001.003
1164,NO,N,SFH,001,NO.N.SFH.07.Gen.ReEx.001.001
1165,NO,N,SFH,002,NO.N.SFH.07.Gen.ReEx.001.002
1166,NO,N,SFH,003,NO.N.SFH.07.Gen.ReEx.001.003
1167,NO,N,TH,001,NO.N.TH.01.Gen.ReEx.001.001
1168,NO,N,TH,002,NO.N.TH.01.Gen.ReEx.001.002
1169,NO,N,TH,003,NO.N.TH.01.Gen.ReEx.001.003
1170,NO,N,TH,001,NO.N.TH.02.Gen.ReEx.001.001
1171,NO,N,TH,002,NO.N.TH.02.Gen.ReEx.001.002
1172,NO,N,TH,003,NO.N.TH.02.Gen.ReEx.001.003
1173,NO,N,TH,001,NO.N.TH.03.Gen.ReEx.001.001
1174,NO,N,TH,002,NO.N.TH.03.Gen.ReEx.001.002
1175,NO,N,TH,003,NO.N.TH.03.Gen.ReEx.001.003
1176,NO,N,TH,001,NO.N.TH.04.Gen.ReEx.001.001
1177,NO,N,TH,002,NO.N.TH.04.Gen.ReEx.001.002
1178,NO,N,TH,003,NO.N.TH.04.Gen.ReEx.001.003
1179,NO,N,TH,001,NO.N.TH.05.Gen.ReEx.001.001
1180,NO,N,TH,002,NO.N.TH.05.Gen.ReEx.001.002
1181,NO,N,TH,003,NO.N.TH.05.Gen.ReEx.001.003
1182,NO,N,TH,001,NO.N.TH.06.Gen.ReEx.001.001
1183,NO,N,TH,002,NO.N.TH.06.Gen.ReEx.001.002
1184,NO,N,TH,003,NO.N.TH.06.Gen.ReEx.001.003
1185,NO,N,TH,001,NO.N.TH.07.Gen.ReEx.001.001
1186,NO,N,TH,002,NO.N.TH.07.Gen.ReEx.001.002
1187,NO,N,TH,003,NO.N.TH.07.Gen.ReEx.001.003
1188,PL,N,AB,001,PL.N.AB.03.Gen.ReEx.001.001
1189,PL,N,AB,002,PL.N.AB.03.Gen.ReEx.001.002
1190,PL,N,AB,003,PL.N.AB.03.Gen.ReEx.001.003
1191,PL,N,AB,001,PL.N.AB.04.Gen.ReEx.001.001
1192,PL,N,AB,002,PL.N.AB.04.Gen.ReEx.001.002
1193,PL,N,AB,003,PL.N.AB.04.Gen.ReEx.001.003
1194,PL,N,AB,001,PL.N.AB.05.Gen.ReEx.001.001
1195,PL,N,AB,002,PL.N.AB.05.Gen.ReEx.001.002
1196,PL,N,AB,003,PL.N.AB.05.Gen.ReEx.001.003
1197,PL,N,AB,001,PL.N.AB.06.Gen.ReEx.001.001
1198,PL,N,AB,002,PL.N.AB.06.Gen.ReEx.001.002
1199,PL,N,AB,003,PL.N.AB.06.Gen.ReEx.001.003
1200,PL,N,AB,001,PL.N.AB.07.Gen.ReEx.001.001
1201,PL,N,AB,002,PL.N.AB.07.Gen.ReEx.001.002
1202,PL,N,AB,003,PL.N.AB.07.Gen.ReEx.001.003
1203,PL,N,MFH,001,PL.N.MFH.01.Gen.ReEx.001.001
1204,PL,N,MFH,002,PL.N.MFH.01.Gen.ReEx.001.002
1205,PL,N,MFH,003,PL.N.MFH.01.Gen.ReEx.001.003
1206,PL,N,MFH,001,PL.N.MFH.02.Gen.ReEx.001.001
1207,PL,N,MFH,002,PL.N.MFH.02.Gen.ReEx.001.002
1208,PL,N,MFH,003,PL.N.MFH.02.Gen.ReEx.001.003
1209,PL,N,MFH,001,PL.N.MFH.03.Gen.ReEx.001.001
1210,PL,N,MFH,002,PL.N.MFH.03.Gen.ReEx.001.002
1211,PL,N,MFH,003,PL.N.MFH.03.Gen.ReEx.001.003
1212,PL,N,MFH,001,PL.N.MFH.04.Gen.ReEx.001.001
1213,PL,N,MFH,002,PL.N.MFH.04.Gen.ReEx.001.002
1214,PL,N,MFH,003,PL.N.MFH.04.Gen.ReEx.001.003
1215,PL,N,MFH,001,PL.N.MFH.05.Gen.ReEx.001.001
1216,PL,N,MFH,002,PL.N.MFH.05.Gen.ReEx.001.002
1217,PL,N,MFH,003,PL.N.MFH.05.Gen.ReEx.001.003
1218,PL,N,MFH,001,PL.N.MFH.06.Gen.ReEx.001.001
1219,PL,N,MFH,002,PL.N.MFH.06.Gen.ReEx.001.002
1220,PL,N,MFH,003,PL.N.MFH.06.Gen.ReEx.001.003
1221,PL,N,MFH,001,PL.N.MFH.07.Gen.ReEx.001.001
1222,PL,N,MFH,002,PL.N.MFH.07.Gen.ReEx.001.002
1223,PL,N,MFH,003,PL.N.MFH.07.Gen.ReEx.001.003
1224,PL,N,SFH,001,PL.N.SFH.01.Gen.ReEx.001.001
1225,PL,N,SFH,002,PL.N.SFH.01.Gen.ReEx.001.002
1226,PL,N,SFH,003,PL.N.SFH.01.Gen.ReEx.001.003
1227,PL,N,SFH,001,PL.N.SFH.02.Gen.ReEx.001.001
1228,PL,N,SFH,002,PL.N.SFH.02.Gen.ReEx.001.002
1229,PL,N,SFH,003,PL.N.SFH.02.Gen.ReEx.001.003
1230,PL,N,SFH,001,PL.N.SFH.03.Gen.ReEx.001.001
1231,PL,N,SFH,002,PL.N.SFH.03.Gen.ReEx.001.002
1232,PL,N,SFH,003,PL.N.SFH.03.Gen.ReEx.001.003
1233,PL,N,SFH,001,PL.N.SFH.04.Gen.ReEx.001.001
1234,PL,N,SFH,002,PL.N.SFH.04.Gen.ReEx.001.002
1235,PL,N,SFH,003,PL.N.SFH.04.Gen.ReEx.001.003
1236,PL,N,SFH,001,PL.N.SFH.05.Gen.ReEx.001.001
1237,PL,N,SFH,002,PL.N.SFH.05.Gen.ReEx.001.002
1238,PL,N,SFH,003,PL.N.SFH.05.Gen.ReEx.001.003
1239,PL,N,SFH,001,PL.N.SFH.06.Gen.ReEx.001.001
1240,PL,N,SFH,002,PL.N.SFH.06.Gen.ReEx.001.002
1241,PL,N,SFH,003,PL.N.SFH.06.Gen.ReEx.001.003
1242,PL,N,SFH,001,PL.N.SFH.07.Gen.ReEx.001.001
1243,PL,N,SFH,002,PL.N.SFH.07.Gen.ReEx.001.002
1244,PL,N,SFH,003,PL.N.SFH.07.Gen.ReEx.001.003
1245,PL,N,TH,001,PL.N.TH.01.Gen.ReEx.001.001
1246,PL,N,TH,002,PL.N.TH.01.Gen.ReEx.001.002
1247,PL,N,TH,003,PL.N.TH.01.Gen.ReEx.001.003
1248,PL,N,TH,001,PL.N.TH.02.Gen.ReEx.001.001
1249,PL,N,TH,002,PL.N.TH.02.Gen.ReEx.001.002
1250,PL,N,TH,003,PL.N.TH.02.Gen.ReEx.001.003
1251,PL,N,TH,001,PL.N.TH.03.Gen.ReEx.001.001
1252,PL,N,TH,002,PL.N.TH.03.Gen.ReEx.001.002
1253,PL,N,TH,003,PL.N.TH.03.Gen.ReEx.001.003
1254,PL,N,TH,001,PL.N.TH.04.Gen.ReEx.001.001
1255,PL,N,TH,002,PL.N.TH.04.Gen.ReEx.001.002
1256,PL,N,TH,003,PL.N.TH.04.Gen.ReEx.001.003
1257,PL,N,TH,001,PL.N.TH.05.Gen.ReEx.001.001
1258,PL,N,TH,002,PL.N.TH.05.Gen.ReEx.001.002
1259,PL,N,TH,003,PL.N.TH.05.Gen.ReEx.001.003
1260,PL,N,TH,001,PL.N.TH.06.Gen.ReEx.001.001
1261,PL,N,TH,002,PL.N.TH.06.Gen.ReEx.001.002
1262,PL,N,TH,003,PL.N.TH.06.Gen.ReEx.001.003
1263,PL,N,TH,001,PL.N.TH.07.Gen.ReEx.001.001
1264,PL,N,TH,002,PL.N.TH.07.Gen.ReEx.001.002
1265,PL,N,TH,003,PL.N.TH.07.Gen.ReEx.001.003
1266,RS,N,AB,001,RS.N.AB.01.Gen.ReEx.001.001
1267,RS,N,AB,002,RS.N.AB.01.Gen.ReEx.001.002
1268,RS,N,AB,003,RS.N.AB.01.Gen.ReEx.001.003
1269,RS,N,AB,001,RS.N.AB.02.Gen.ReEx.001.001
1270,RS,N,AB,002,RS.N.AB.02.Gen.ReEx.001.002
1271,RS,N,AB,003,RS.N.AB.02.Gen.ReEx.001.003
1272,RS,N,AB,001,RS.N.AB.03.Gen.ReEx.001.001
1273,RS,N,AB,002,RS.N.AB.03.Gen.ReEx.001.002
1274,RS,N,AB,003,RS.N.AB.03.Gen.ReEx.001.003
1275,RS,N,AB,001,RS.N.AB.04.Gen.ReEx.001.001
1276,RS,N,AB,002,RS.N.AB.04.Gen.ReEx.001.002
1277,RS,N,AB,003,RS.N.AB.04.Gen.ReEx.001.003
1278,RS,N,AB,001,RS.N.AB.05.Gen.ReEx.001.001
1279,RS,N,AB,002,RS.N.AB.05.Gen.ReEx.001.002
1280,RS,N,AB,003,RS.N.AB.05.Gen.ReEx.001.003
1281,RS,N,AB,001,RS.N.AB.06.Gen.ReEx.001.001
1282,RS,N,AB,002,RS.N.AB.06.Gen.ReEx.001.002
1283,RS,N,AB,003,RS.N.AB.06.Gen.ReEx.001.003
1284,RS,N,AB,001,RS.N.AB.07.Gen.ReEx.001.001
1285,RS,N,AB,002,RS.N.AB.07.Gen.ReEx.001.002
1286,RS,N,AB,003,RS.N.AB.07.Gen.ReEx.001.003
1287,RS,N,AB,001,RS.N.AB.08.Gen.ReEx.001.001
1288,RS,N,AB,002,RS.N.AB.08.Gen.ReEx.001.002
1289,RS,N,AB,003,RS.N.AB.08.Gen.ReEx.001.003
1290,RS,N,MFH,001,RS.N.MFH.01.Gen.ReEx.001.001
1291,RS,N,MFH,002,RS.N.MFH.01.Gen.ReEx.001.002
1292,RS,N,MFH,003,RS.N.MFH.01.Gen.ReEx.001.003
1293,RS,N,MFH,001,RS.N.MFH.02.Gen.ReEx.001.001
1294,RS,N,MFH,002,RS.N.MFH.02.Gen.ReEx.001.002
1295,RS,N,MFH,003,RS.N.MFH.02.Gen.ReEx.001.003
1296,RS,N,MFH,001,RS.N.MFH.03.Gen.ReEx.001.001
1297,RS,N,MFH,002,RS.N.MFH.03.Gen.ReEx.001.002
1298,RS,N,MFH,003,RS.N.MFH.03.Gen.ReEx.001.003
1299,RS,N,MFH,001,RS.N.MFH.04.Gen.ReEx.001.001
1300,RS,N,MFH,002,RS.N.MFH.04.Gen.ReEx.001.002
1301,RS,N,MFH,003,RS.N.MFH.04.Gen.ReEx.001.003
1302,RS,N,MFH,001,RS.N.MFH.05.Gen.ReEx.001.001
1303,RS,N,MFH,002,RS.N.MFH.05.Gen.ReEx.001.002
1304,RS,N,MFH,003,RS.N.MFH.05.Gen.ReEx.001.003
1305,RS,N,MFH,001,RS.N.MFH.06.Gen.ReEx.001.001
1306,RS,N,MFH,002,RS.N.MFH.06.Gen.ReEx.001.002
1307,RS,N,MFH,003,RS.N.MFH.06.Gen.ReEx.001.003
1308,RS,N,MFH,001,RS.N.MFH.07.Gen.ReEx.001.001
1309,RS,N,MFH,002,RS.N.MFH.07.Gen.ReEx.001.002
1310,RS,N,MFH,003,RS.N.MFH.07.Gen.ReEx.001.003
1311,RS,N,MFH,001,RS.N.MFH.08.Gen.ReEx.001.001
1312,RS,N,MFH,002,RS.N.MFH.08.Gen.ReEx.001.002
1313,RS,N,MFH,003,RS.N.MFH.08.Gen.ReEx.001.003
1314,RS,N,SFH,001,RS.N.SFH.01.Gen.ReEx.001.001
1315,RS,N,SFH,002,RS.N.SFH.01.Gen.ReEx.001.002
1316,RS,N,SFH,003,RS.N.SFH.01.Gen.ReEx.001.003
1317,RS,N,SFH,001,RS.N.SFH.02.Gen.ReEx.001.001
1318,RS,N,SFH,002,RS.N.SFH.02.Gen.ReEx.001.002
1319,RS,N,SFH,003,RS.N.SFH.02.Gen.ReEx.001.003
1320,RS,N,SFH,001,RS.N.SFH.03.Gen.ReEx.001.001
1321,RS,N,SFH,002,RS.N.SFH.03.Gen.ReEx.001.002
1322,RS,N,SFH,003,RS.N.SFH.03.Gen.ReEx.001.003
1323,RS,N,SFH,001,RS.N.SFH.04.Gen.ReEx.001.001
1324,RS,N,SFH,002,RS.N.SFH.04.Gen.ReEx.001.002
1325,RS,N,SFH,003,RS.N.SFH.04.Gen.ReEx.001.003
1326,RS,N,SFH,001,RS.N.SFH.05.Gen.ReEx.001.001
1327,RS,N,SFH,002,RS.N.SFH.05.Gen.ReEx.001.002
1328,RS,N,SFH,003,RS.N.SFH.05.Gen.ReEx.001.003
1329,RS,N,SFH,001,RS.N.SFH.06.Gen.ReEx.001.001
1330,RS,N,SFH,002,RS.N.SFH.06.Gen.ReEx.001.002
1331,RS,N,SFH,003,RS.N.SFH.06.Gen.ReEx.001.003
1332,RS,N,SFH,001,RS.N.SFH.07.Gen.ReEx.001.001
1333,RS,N,SFH,002,RS.N.SFH.07.Gen.ReEx.001.002
1334,RS,N,SFH,003,RS.N.SFH.07.Gen.ReEx.001.003
1335,RS,N,SFH,001,RS.N.SFH.08.Gen.ReEx.001.001
1336,RS,N,SFH,002,RS.N.SFH.08.Gen.ReEx.001.002
1337,RS,N,SFH,003,RS.N.SFH.08.Gen.ReEx.001.003
1338,RS,N,TH,001,RS.N.TH.01.Gen.ReEx.001.001
1339,RS,N,TH,002,RS.N.TH.01.Gen.ReEx.001.002
1340,RS,N,TH,003,RS.N.TH.01.Gen.ReEx.001.003
1341,RS,N,TH,001,RS.N.TH.02.Gen.ReEx.001.001
1342,RS,N,TH,002,RS.N.TH.02.Gen.ReEx.001.002
1343,RS,N,TH,003,RS.N.TH.02.Gen.ReEx.001.003
1344,RS,N,TH,001,RS.N.TH.03.Gen.ReEx.001.001
1345,RS,N,TH,002,RS.N.TH.03.Gen.ReEx.001.002
1346,RS,N,TH,003,RS.N.TH.03.Gen.ReEx.001.003
1347,RS,N,TH,001,RS.N.TH.04.Gen.ReEx.001.001
1348,RS,N,TH,002,RS.N.TH.04.Gen.ReEx.001.002
1349,RS,N,TH,003,RS.N.TH.04.Gen.ReEx.001.003
1350,RS,N,TH,001,RS.N.TH.05.Gen.ReEx.001.001
1351,RS,N,TH,002,RS.N.TH.05.Gen.ReEx.001.002
1352,RS,N,TH,003,RS.N.TH.05.Gen.ReEx.001.003
1353,RS,N,TH,001,RS.N.TH.06.Gen.ReEx.001.001
1354,RS,N,TH,002,RS.N.TH.06.Gen.ReEx.001.002
1355,RS,N,TH,003,RS.N.TH.06.Gen.ReEx.001.003
1356,RS,N,TH,001,RS.N.TH.07.Gen.ReEx.001.001
1357,RS,N,TH,002,RS.N.TH.07.Gen.ReEx.001.002
1358,RS,N,TH,003,RS.N.TH.07.Gen.ReEx.001.003
1359,SE,Zone3,MFH,001,SE.Zone3.MFH.01.Gen.ReEx.001.001
1360,SE,Zone3,MFH,002,SE.Zone3.MFH.01.Gen.ReEx.001.002
1361,SE,Zone3,MFH,003,SE.Zone3.MFH.01.Gen.ReEx.001.003
1362,SE,Zone3,MFH,001,SE.Zone3.MFH.02.Gen.ReEx.001.001
1363,SE,Zone3,MFH,002,SE.Zone3.MFH.02.Gen.ReEx.001.002
1364,SE,Zone3,MFH,003,SE.Zone3.MFH.02.Gen.ReEx.001.003
1365,SE,Zone3,MFH,001,SE.Zone3.MFH.03.Gen.ReEx.001.001
1366,SE,Zone3,MFH,002,SE.Zone3.MFH.03.Gen.ReEx.001.002
1367,SE,Zone3,MFH,003,SE.Zone3.MFH.03.Gen.ReEx.001.003
1368,SE,Zone3,MFH,001,SE.Zone3.MFH.04.Gen.ReEx.001.001
1369,SE,Zone3,MFH,002,SE.Zone3.MFH.04.Gen.ReEx.001.002
1370,SE,Zone3,MFH,003,SE.Zone3.MFH.04.Gen.ReEx.001.003
1371,SE,Zone3,MFH,001,SE.Zone3.MFH.05.Gen.ReEx.001.001
1372,SE,Zone3,MFH,002,SE.Zone3.MFH.05.Gen.ReEx.001.002
1373,SE,Zone3,MFH,003,SE.Zone3.MFH.05.Gen.ReEx.001.003
1374,SE,Zone3,SFH,001,SE.Zone3.SFH.01.Gen.ReEx.001.001
1375,SE,Zone3,SFH,002,SE.Zone3.SFH.01.Gen.ReEx.001.002
1376,SE,Zone3,SFH,003,SE.Zone3.SFH.01.Gen.ReEx.001.003
1377,SE,Zone3,SFH,001,SE.Zone3.SFH.01.Gen.ReEx.002.001
1378,SE,Zone3,SFH,002,SE.Zone3.SFH.01.Gen.ReEx.002.002
1379,SE,Zone3,SFH,003,SE.Zone3.SFH.01.Gen.ReEx.002.003
1380,SE,Zone3,SFH,001,SE.Zone3.SFH.02.Gen.ReEx.001.001
1381,SE,Zone3,SFH,002,SE.Zone3.SFH.02.Gen.ReEx.001.002
1382,SE,Zone3,SFH,003,SE.Zone3.SFH.02.Gen.ReEx.001.003
1383,SE,Zone3,SFH,001,SE.Zone3.SFH.02.Gen.ReEx.002.001
1384,SE,Zone3,SFH,002,SE.Zone3.SFH.02.Gen.ReEx.002.002
1385,SE,Zone3,SFH,003,SE.Zone3.SFH.02.Gen.ReEx.002.003
1386,SE,Zone3,SFH,001,SE.Zone3.SFH.03.Gen.ReEx.001.001
1387,SE,Zone3,SFH,002,SE.Zone3.SFH.03.Gen.ReEx.001.002
1388,SE,Zone3,SFH,003,SE.Zone3.SFH.03.Gen.ReEx.001.003
1389,SE,Zone3,SFH,001,SE.Zone3.SFH.03.Gen.ReEx.002.001
1390,SE,Zone3,SFH,002,SE.Zone3.SFH.03.Gen.ReEx.002.002
1391,SE,Zone3,SFH,003,SE.Zone3.SFH.03.Gen.ReEx.002.003
1392,SE,Zone3,SFH,001,SE.Zone3.SFH.04.Gen.ReEx.001.001
1393,SE,Zone3,SFH,002,SE.Zone3.SFH.04.Gen.ReEx.001.002
1394,SE,Zone3,SFH,003,SE.Zone3.SFH.04.Gen.ReEx.001.003
1395,SE,Zone3,SFH,001,SE.Zone3.SFH.04.Gen.ReEx.002.001
1396,SE,Zone3,SFH,002,SE.Zone3.SFH.04.Gen.ReEx.002.002
1397,SE,Zone3,SFH,003,SE.Zone3.SFH.04.Gen.ReEx.002.003
1398,SE,Zone3,SFH,001,SE.Zone3.SFH.05.Gen.ReEx.001.001
1399,SE,Zone3,SFH,002,SE.Zone3.SFH.05.Gen.ReEx.001.002
1400,SE,Zone3,SFH,003,SE.Zone3.SFH.05.Gen.ReEx.001.003
1401,SE,Zone3,SFH,001,SE.Zone3.SFH.05.Gen.ReEx.002.001
1402,SE,Zone3,SFH,002,SE.Zone3.SFH.05.Gen.ReEx.002.002
1403,SE,Zone3,SFH,003,SE.Zone3.SFH.05.Gen.ReEx.002.003
1404,SI,N,AB,001,SI.N.AB.01.Gen.ReEx.001.001
1405,SI,N,AB,002,SI.N.AB.01.Gen.ReEx.001.002
1406,SI,N,AB,003,SI.N.AB.01.Gen.ReEx.001.003
1407,SI,N,AB,001,SI.N.AB.02.Gen.ReEx.001.001
1408,SI,N,AB,002,SI.N.AB.02.Gen.ReEx.001.002
1409,SI,N,AB,003,SI.N.AB.02.Gen.ReEx.001.003
1410,SI,N,AB,001,SI.N.AB.03.Gen.ReEx.001.001
1411,SI,N,AB,002,SI.N.AB.03.Gen.ReEx.001.002
1412,SI,N,AB,003,SI.N.AB.03.Gen.ReEx.001.003
1413,SI,N,AB,001,SI.N.AB.04.Gen.ReEx.001.001
1414,SI,N,AB,002,SI.N.AB.04.Gen.ReEx.001.002
1415,SI,N,AB,003,SI.N.AB.04.Gen.ReEx.001.003
1416,SI,N,AB,001,SI.N.AB.05.Gen.ReEx.001.001
1417,SI,N,AB,002,SI.N.AB.05.Gen.ReEx.001.002
1418,SI,N,AB,003,SI.N.AB.05.Gen.ReEx.001.003
1419,SI,N,AB,001,SI.N.AB.06.Gen.ReEx.001.001
1420,SI,N,AB,002,SI.N.AB.06.Gen.ReEx.001.002
1421,SI,N,AB,003,SI.N.AB.06.Gen.ReEx.001.003
1422,SI,N,MFH,001,SI.N.MFH.01.Gen.ReEx.001.001
1423,SI,N,MFH,002,SI.N.MFH.01.Gen.ReEx.001.002
1424,SI,N,MFH,003,SI.N.MFH.01.Gen.ReEx.001.003
1425,SI,N,MFH,001,SI.N.MFH.02.Gen.ReEx.001.001
1426,SI,N,MFH,002,SI.N.MFH.02.Gen.ReEx.001.002
1427,SI,N,MFH,003,SI.N.MFH.02.Gen.ReEx.001.003
1428,SI,N,MFH,001,SI.N.MFH.03.Gen.ReEx.001.001
1429,SI,N,MFH,002,SI.N.MFH.03.Gen.ReEx.001.002
1430,SI,N,MFH,003,SI.N.MFH.03.Gen.ReEx.001.003
1431,SI,N,MFH,001,SI.N.MFH.04.Gen.ReEx.001.001
1432,SI,N,MFH,002,SI.N.MFH.04.Gen.ReEx.001.002
1433,SI,N,MFH,003,SI.N.MFH.04.Gen.ReEx.001.003
1434,SI,N,MFH,001,SI.N.MFH.05.Gen.ReEx.001.001
1435,SI,N,MFH,002,SI.N.MFH.05.Gen.ReEx.001.002
1436,SI,N,MFH,003,SI.N.MFH.05.Gen.ReEx.001.003
1437,SI,N,MFH,001,SI.N.MFH.06.Gen.ReEx.001.001
1438,SI,N,MFH,002,SI.N.MFH.06.Gen.ReEx.001.002
1439,SI,N,MFH,003,SI.N.MFH.06.Gen.ReEx.001.003
1440,SI,N,SFH,001,SI.N.SFH.01.Gen.ReEx.001.001
1441,SI,N,SFH,002,SI.N.SFH.01.Gen.ReEx.001.002
1442,SI,N,SFH,003,SI.N.SFH.01.Gen.ReEx.001.003
1443,SI,N,SFH,001,SI.N.SFH.02.Gen.ReEx.001.001
1444,SI,N,SFH,002,SI.N.SFH.02.Gen.ReEx.001.002
1445,SI,N,SFH,003,SI.N.SFH.02.Gen.ReEx.001.003
1446,SI,N,SFH,001,SI.N.SFH.03.Gen.ReEx.001.001
1447,SI,N,SFH,002,SI.N.SFH.03.Gen.ReEx.001.002
1448,SI,N,SFH,003,SI.N.SFH.03.Gen.ReEx.001.003
1449,SI,N,SFH,001,SI.N.SFH.04.Gen.ReEx.001.001
1450,SI,N,SFH,002,SI.N.SFH.04.Gen.ReEx.001.002
1451,SI,N,SFH,003,SI.N.SFH.04.Gen.ReEx.001.003
1452,SI,N,SFH,001,SI.N.SFH.05.Gen.ReEx.001.001
1453,SI,N,SFH,002,SI.N.SFH.05.Gen.ReEx.001.002
1454,SI,N,SFH,003,SI.N.SFH.05.Gen.ReEx.001.003
1455,SI,N,SFH,001,SI.N.SFH.06.Gen.ReEx.001.001
1456,SI,N,SFH,002,SI.N.SFH.06.Gen.ReEx.001.002
1457,SI,N,SFH,003,SI.N.SFH.06.Gen.ReEx.001.003
1458,SI,N,TH,001,SI.N.TH.01.Gen.ReEx.001.001
1459,SI,N,TH,002,SI.N.TH.01.Gen.ReEx.001.002
1460,SI,N,TH,003,SI.N.TH.01.Gen.ReEx.001.003
1461,SI,N,TH,001,SI.N.TH.02.Gen.ReEx.001.001
1462,SI,N,TH,002,SI.N.TH.02.Gen.ReEx.001.002
1463,SI,N,TH,003,SI.N.TH.02.Gen.ReEx.001.003
1464,SI,N,TH,001,SI.N.TH.03.Gen.ReEx.001.001
1465,SI,N,TH,002,SI.N.TH.03.Gen.ReEx.001.002
1466,SI,N,TH,003,SI.N.TH.03.Gen.ReEx.001.003
1467,SI,N,TH,001,SI.N.TH.04.Gen.ReEx.001.001
1468,SI,N,TH,002,SI.N.TH.04.Gen.ReEx.001.002
1469,SI,N,TH,003,SI.N.TH.04.Gen.ReEx.001.003
1470,SI,N,TH,001,SI.N.TH.05.Gen.ReEx.001.001
1471,SI,N,TH,002,SI.N.TH.05.Gen.ReEx.001.002
1472,SI,N,TH,003,SI.N.TH.05.Gen.ReEx.001.003
1473,SI,N,TH,001,SI.N.TH.06.Gen.ReEx.001.001
1474,SI,N,TH,002,SI.N.TH.06.Gen.ReEx.001.002
1475,SI,N,TH,003,SI.N.TH.06.Gen.ReEx.001.003
1476,DK,N,AB,001,DK.N.AB.01.Gen.SyAv.001.001
1477,DK,N,AB,002,DK.N.AB.01.Gen.SyAv.001.002
1478,DK,N,AB,003,DK.N.AB.01.Gen.SyAv.001.003
1479,DK,N,AB,001,DK.N.AB.02.Gen.SyAv.001.001
1480,DK,N,AB,002,DK.N.AB.02.Gen.SyAv.001.002
1481,DK,N,AB,003,DK.N.AB.02.Gen.SyAv.001.003
1482,DK,N,AB,001,DK.N.AB.03.Gen.SyAv.001.001
1483,DK,N,AB,002,DK.N.AB.03.Gen.SyAv.001.002
1484,DK,N,AB,003,DK.N.AB.03.Gen.SyAv.001.003
1485,DK,N,AB,001,DK.N.AB.04.Gen.SyAv.001.001
1486,DK,N,AB,002,DK.N.AB.04.Gen.SyAv.001.002
1487,DK,N,AB,003,DK.N.AB.04.Gen.SyAv.001.003
